Relacionada com Meio Ambiente ou Clima?,Pos/Neg/Neutro para o ambientalismo,proposicao,sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
,,PRS 51/2020,PRS,51,2020,"Estabelece regras para o funcionamento da Secretaria de Apoio a Órgãos do Parlamento (SAOP), e da outra providencias.",145212,senado,Nao especificado,Eduardo Girão PODEMOS / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/145212
,,PRS 52/2020,PRS,52,2020,"Institui, no âmbito do Senado Federal, a Comenda Santa Dulce dos Pobres, destinada a homenagear pessoas e instituições que se destaquem nos campos da assistência social e proteção dos vulneráveis, em especial no âmbito da saúde.",145220,senado,Nao especificado,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/145220
,,PRS 53/2020,PRS,53,2020,Modifica a denominação da Liderança do PSD para Espaço Arolde de Oliveira.,145222,senado,Nao especificado,Otto Alencar PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/145222
,,PRS 54/2020,PRS,54,2020,Denomina “Redação Repórter Larissa Bortoni” a sala de redação da Rádio Senado.,145234,senado,Nao especificado,Simone Tebet MDB / MS,https://www25.senado.leg.br/web/atividade/materias/-/materia/145234
,,PRS 55/2020,PRS,55,2020,Institui o Selo Zumbi dos Palmares.,145610,senado,Nao especificado,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/145610
,,PRS 56/2020,PRS,56,2020,Reserva 20% (vinte por cento) das funções comissionadas e dos cargos em comissão do Senado Federal para negros e pardos.,145719,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/145719
,,PRS 57/2020,PRS,57,2020,"Autoriza a contratação de operação de crédito externo, no valor de até US$ 38,000,000.00 (trinta e oito milhões de dólares dos Estados Unidos da América), de principal, entre a República Federativa do Brasil  e o Banco Internacional para Reconstrução e Desenvolvimento - BIRD, cujos recursos destinam-se ao financiamento parcial do “Projeto de Assistência Técnica dos Setores de Energia e Mineral - Projeto META - 2ª fase”.",146010,senado,Nao especificado,Fernando Bezerra Coelho MDB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146010
,,PRS 58/2020,PRS,58,2020,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo, no valor total de até US$ 1.000.000.000,00 (um bilhão de dólares dos Estados Unidos da América), com o New Development Bank (NDB).",146011,senado,Nao especificado,Fernando Bezerra Coelho MDB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146011
,,PRS 59/2020,PRS,59,2020,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo, no valor total de até € 200.000.000,00 (duzentos milhões de euros), com o Agência Francesa de Desenvolvimento (AFD).",146012,senado,Nao especificado,Fernando Bezerra Coelho MDB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146012
,,PRS 60/2020,PRS,60,2020,"Autoriza a contratação de operação de crédito externo, no valor de US$ 1.000.000.000,00 (um bilhão de dólares dos Estados Unidos da América), entre a República Federativa do Brasil (Ministério da Economia e Ministério da Cidadania) e o Banco Interamericano de Desenvolvimento – BID.",146013,senado,Nao especificado,Fernando Bezerra Coelho MDB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146013
,,PRS 61/2020,PRS,61,2020,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo no valor de até US$ 350.000.000,00 (trezentos e cinquenta milhões de dólares dos Estados Unidos da América) junto à Corporação Andina de Fomento (CAF), cujos recursos destinam-se ao financiamento do “Programa Emergencial de Apoio à Renda de Populações Vulneráveis Afetadas pelo COVID-19 no Brasil”.",146014,senado,Nao especificado,Fernando Bezerra Coelho MDB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146014
,,PRS 62/2020,PRS,62,2020,"Denomina ""Estúdio Carlos Alberto Pereira"" o estúdio da TV Senado situado no Salão Azul.",145980,senado,Nao especificado,Davi Alcolumbre DEM / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/145980
,,PDL 41/2019,PDL,41,2019,"Aprova o texto do Acordo de Cooperação Educacional entre o Governo da República Federativa do Brasil e o Governo da Federação de São Cristóvão e Névis, assinado em Brasília, em 26 de abril de 2010.",135411,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135411
,,PDL 48/2019,PDL,48,2019,"Aprova o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo da Jamaica para o Intercâmbio de Informações sobre Matéria Tributária, assinado em Kingston, em 13 de fevereiro de 2014.",135525,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135525
,,PDL 49/2019,PDL,49,2019,"Aprova o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo da República da Belarus de Cooperação Educacional, assinado em São Paulo, em 13 de agosto de 2015.",135526,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135526
,,PDL 50/2019,PDL,50,2019,"Aprova o texto do Protocolo Adicional ao Tratado de Amizade, Cooperação e Consulta entre a República Federativa do Brasil e a República Portuguesa, que Cria o Prêmio Monteiro Lobato de Literatura para a Infância e a Juventude, assinado em Salvador, em 5 de maio de 2017.",135527,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135527
,,PDL 51/2019,PDL,51,2019,"Aprova o texto do Acordo sobre Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da Comunidade das Bahamas, assinado em Nassau, em 7 de dezembro de 2016.",135528,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135528
,,PDL 57/2019,PDL,57,2019,"Aprova o texto do Acordo de Previdência Social entre a República Federativa do Brasil e a Confederação Suíça, assinado em Brasília, em 3 de abril de 2014.",135738,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135738
,,PDL 58/2019,PDL,58,2019,"Aprova o texto do Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República Federal da Alemanha sobre um Programa de Férias-Trabalho, assinado em Brasília, em 13 de fevereiro de 2015.",135739,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135739
,,PDL 59/2019,PDL,59,2019,"Aprova o texto do Acordo de Cooperação entre a República Federativa do Brasil e a Organização para a Cooperação e Desenvolvimento Econômico, assinado em Paris, em 3 de junho de 2015.",135740,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135740
,,PDL 60/2019,PDL,60,2019,"Aprova o texto do Acordo que Institui a Fundação Internacional UE-ALC, assinado em São Domingos, República Dominicana, em 25 de outubro de 2016.",135741,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135741
,,PDL 74/2019,PDL,74,2019,"Aprova o texto do Protocolo de Revisão da Convenção Internacional para a Simplificação e a Harmonização dos Regimes Aduaneiros (Convenção de Quioto Revisada), celebrada em 18 de maio de 1973 e emendada em 26 de junho de 1999, composto do texto revisado da Convenção (Apêndice I), do Anexo Geral à Convenção (Apêndice II) e dos Anexos Específicos e Capítulos que constam do Apêndice III: A (Chegada de Mercadorias ao Território Aduaneiro) - Capítulo 1 (Formalidades Aduaneiras Anteriores à Entrega da Declaração de Mercadorias), B – Capítulo 1 (Importação Definitiva), C – Capítulo 1 (Exportação Definitiva), D – Capítulo 1 (Depósitos Aduaneiros) e J – Capítulo 1 (Viajantes).",135893,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/135893
,,PDL 98/2019,PDL,98,2019,"Aprova os textos do Protocolo referente ao Acordo de Madri relativo ao Registro Internacional de Marcas, adotado em Madri, em 27 de junho de 1989, e do respectivo Regulamento Comum do Acordo de Madri relativo ao Registro Internacional de Marcas e do Protocolo referente a esse Acordo, bem como a formulação das declarações e notificações que especifica.",136191,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136191
,,PDL 101/2019,PDL,101,2019,"Aprova o ato que renova a concessão outorgada à Rádio Mafrense Ltda. para explorar serviço de radiodifusão sonora em onda média no Município de Simplício Mendes, Estado do Piauí.",136247,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136247
,,PDL 103/2019,PDL,103,2019,"Aprova o ato que outorga autorização à Associação de Reflorestamento, Conservação e Sustentação Ambiental de Rondônia - ARCAM para executar serviço de radiodifusão comunitária no Município de Campo Novo de Rondônia, Estado de Rondônia.",136287,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136287
,,PDL 104/2019,PDL,104,2019,"Aprova o ato que outorga autorização à Associação de Rádio e TV em Defesa e Proteção ao Meio Ambiente de São João da Baliza para executar serviço de radiodifusão comunitária no Município de São João da Baliza, Estado de Roraima.",136288,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136288
,,PDL 105/2019,PDL,105,2019,"Aprova o ato que outorga autorização à Associação Comunitária Pró Cultura e Comunicação de Coqueiro Baixo para executar serviço de radiodifusão comunitária no Município de Coqueiro Baixo, Estado do Rio Grande do Sul.",136289,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136289
,,PDL 106/2019,PDL,106,2019,"Aprova o ato que outorga permissão à Fundação Jaboticabal de Radiodifusão Educativa para executar serviço de radiodifusão sonora em frequência modulada no Município de Bebedouro, Estado de São Paulo.",136290,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136290
,,PDL 107/2019,PDL,107,2019,"Aprova o ato que renova a concessão outorgada à Prefeitura Municipal de São Pedro do Sul para explorar serviço de radiodifusão sonora em onda média no Município de São Pedro do Sul, Estado do Rio Grande do Sul.",136291,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136291
,,PDL 126/2019,PDL,126,2019,"Aprova o texto da Emenda ao Artigo IV, Seção 3, alínea “a”, da Convenção da Corporação Financeira Internacional (CFI) constante da Resolução nº 256, da Junta de Governadores, adotada em 9 de março de 2012.",136341,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136341
,,PDL 127/2019,PDL,127,2019,"Aprova o texto do Acordo sobre Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República do Paraguai, assinado em Brasília, em 8 de junho de 2016.",136342,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136342
,,PDL 128/2019,PDL,128,2019,"Aprova o texto do Acordo para a Implementação de Bases de Dados Compartilhadas de Crianças e Adolescentes em Situação de Vulnerabilidade do Mercosul e Estados Associados, bem como do Acordo entre os Estados Partes do Mercosul e Estados Associados sobre Cooperação Regional para a Proteção dos Direitos das Crianças e Adolescentes em Situação de Vulnerabilidade, ambos assinados em San Miguel de Tucumán, em 30 de junho de 2008.",136343,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136343
,,PDL 247/2019,PDL,247,2019,"Aprova o ato que outorga autorização à Associação Cultural de Brotas para executar serviço de radiodifusão comunitária no Município de Miraíma, Estado do Ceará.",136693,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136693
,,PDL 248/2019,PDL,248,2019,"Aprova o ato que outorga autorização à Associação Comunitária de Radiodifusão Nova Conceição para executar serviço de radiodifusão comunitária no Município de Conceição das Alagoas, Estado de Minas Gerais.",136694,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136694
,,PDL 249/2019,PDL,249,2019,"Aprova o ato que outorga autorização à Associação Cultural Rádio Comunitária de Itamaraty - ACRCI para executar serviço de radiodifusão comunitária no Município de Ibirapitanga, Estado da Bahia.",136695,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136695
,,PDL 250/2019,PDL,250,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Água Fria e Barra para executar serviço de radiodifusão comunitária no Município de Água Fria, Estado da Bahia.",136696,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136696
,,PDL 251/2019,PDL,251,2019,"Aprova o ato que outorga autorização à Associação Assistencial e de Radiodifusão Comunitária Maracangalha FM para executar serviço de radiodifusão comunitária no Município de São Sebastião do Passé, Estado da Bahia.",136697,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136697
,,PDL 252/2019,PDL,252,2019,"Aprova o ato que outorga autorização à Associação Comunitária Cultural Paraíso de Radiodifusão (ACCPR) para executar serviço de radiodifusão comunitária no Município de São João do Paraíso, Estado de Minas Gerais.",136698,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136698
,,PDL 253/2019,PDL,253,2019,"Aprova o ato que outorga permissão à Universidade Federal de Ouro Preto para executar serviço de radiodifusão sonora em frequência modulada no Município de Mariana, Estado de Minas Gerais.",136699,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136699
